Issue Type,Issue key,Issue id,Summary,Status,Outward issue link (Blocking),Outward issue link (Blocking),Inward issue link (Cloners),Inward issue link (Cloners),Inward issue link (Cloners),Inward issue link (Cloners),Inward issue link (Cloners),Outward issue link (Cloners),Inward issue link (Relates),Inward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Description,Custom field (Parent Link)
Requirement,DMFDREQ-2165,85820,DIAG FCC-DIO Page,In Requirement Review,,,,,,,,,,,,,"The DIAG FCC-DIO page shall present all FCC discrete signals in a table, with each discrete as a row and each FCC (A, B, C) as a column, and the state of each discrete for each FCC indicated by cell color: white fill for ON, black fill for OFF, and red fill for data unavailable.

||Display Name||FCC A Data ID||FCC B Data ID||FCC C Data ID||
|PILOT PITCH SW UP B|CC_A_DISCRETE_INPUT_PILOT_PITCH_SW_UP_B|CC_B_DISCRETE_INPUT_PILOT_PITCH_SW_UP_B|CC_C_DISCRETE_INPUT_PILOT_PITCH_SW_UP_B|
|EGI 1PPS|CC_A_DISCRETE_INPUT_EGI_1PPS|CC_B_DISCRETE_INPUT_EGI_1PPS|CC_C_DISCRETE_INPUT_EGI_1PPS|
|CSAS RELEASE|CC_A_DISCRETE_INPUT_CSAS_RELEASE|CC_B_DISCRETE_INPUT_CSAS_RELEASE|CC_C_DISCRETE_INPUT_CSAS_RELEASE|
|GAIN OVERRIDE|CC_A_DISCRETE_INPUT_GAIN_OVERRIDE|CC_B_DISCRETE_INPUT_GAIN_OVERRIDE|CC_C_DISCRETE_INPUT_GAIN_OVERRIDE|
|PILOT ROLL SW L A|CC_A_DISCRETE_INPUT_PILOT_ROLL_SW_L_A|CC_B_DISCRETE_INPUT_PILOT_ROLL_SW_L_A|CC_C_DISCRETE_INPUT_PILOT_ROLL_SW_L_A|
|PILOT ROLL SW R B|CC_A_DISCRETE_INPUT_PILOT_ROLL_SW_R_B|CC_B_DISCRETE_INPUT_PILOT_ROLL_SW_R_B|CC_C_DISCRETE_INPUT_PILOT_ROLL_SW_R_B|
|PILOT PITCH SW DN B|CC_A_DISCRETE_INPUT_PILOT_PITCH_SW_DN_B|CC_B_DISCRETE_INPUT_PILOT_PITCH_SW_DN_B|CC_C_DISCRETE_INPUT_PILOT_PITCH_SW_DN_B|
|PILOT ROLL SW R A|CC_A_DISCRETE_INPUT_PILOT_ROLL_SW_R_A|CC_B_DISCRETE_INPUT_PILOT_ROLL_SW_R_A|CC_C_DISCRETE_INPUT_PILOT_ROLL_SW_R_A|
|PILOT ROLL SW L B|CC_A_DISCRETE_INPUT_PILOT_ROLL_SW_L_B|CC_B_DISCRETE_INPUT_PILOT_ROLL_SW_L_B|CC_C_DISCRETE_INPUT_PILOT_ROLL_SW_L_B|
|COPILOT PITCH SW UP A|CC_A_DISCRETE_INPUT_COPILOT_PITCH_SW_UP_A|CC_B_DISCRETE_INPUT_COPILOT_PITCH_SW_UP_A|CC_C_DISCRETE_INPUT_COPILOT_PITCH_SW_UP_A|
|COPILOT PITCH SW DN A|CC_A_DISCRETE_INPUT_COPILOT_PITCH_SW_DN_A|CC_B_DISCRETE_INPUT_COPILOT_PITCH_SW_DN_A|CC_C_DISCRETE_INPUT_COPILOT_PITCH_SW_DN_A|
|COPILOT PITCH SW UP B|CC_A_DISCRETE_INPUT_COPILOT_PITCH_SW_UP_B|CC_B_DISCRETE_INPUT_COPILOT_PITCH_SW_UP_B|CC_C_DISCRETE_INPUT_COPILOT_PITCH_SW_UP_B|
|COPILOT PITCH SW DN B|CC_A_DISCRETE_INPUT_COPILOT_PITCH_SW_DN_B|CC_B_DISCRETE_INPUT_COPILOT_PITCH_SW_DN_B|CC_C_DISCRETE_INPUT_COPILOT_PITCH_SW_DN_B|
|COPILOT ROLL SW R A|CC_A_DISCRETE_INPUT_COPILOT_ROLL_SW_R_A|CC_B_DISCRETE_INPUT_COPILOT_ROLL_SW_R_A|CC_C_DISCRETE_INPUT_COPILOT_ROLL_SW_R_A|
|SPEEDBRAKE CMD|CC_A_DISCRETE_INPUT_SPEEDBRAKE_CMD|CC_B_DISCRETE_INPUT_SPEEDBRAKE_CMD|CC_C_DISCRETE_INPUT_SPEEDBRAKE_CMD|
|PILOT SPDBRAKE EXT A|CC_A_DISCRETE_INPUT_PILOT_SPEEDBRAKE_EXT_A|CC_B_DISCRETE_INPUT_PILOT_SPEEDBRAKE_EXT_A|CC_C_DISCRETE_INPUT_PILOT_SPEEDBRAKE_EXT_A|
|PILOT SPDBRAKE EXT B|CC_A_DISCRETE_INPUT_PILOT_SPEEDBRAKE_EXT_B|CC_B_DISCRETE_INPUT_PILOT_SPEEDBRAKE_EXT_B|CC_C_DISCRETE_INPUT_PILOT_SPEEDBRAKE_EXT_B|
|COPILOT SPDBRAKE EXT A|CC_A_DISCRETE_INPUT_COPILOT_SPEEDBRAKE_EXT_A|CC_B_DISCRETE_INPUT_COPILOT_SPEEDBRAKE_EXT_A|CC_C_DISCRETE_INPUT_COPILOT_SPEEDBRAKE_EXT_A|
|COPILOT SPDBRAKE EXT B|CC_A_DISCRETE_INPUT_COPILOT_SPEEDBRAKE_EXT_B|CC_B_DISCRETE_INPUT_COPILOT_SPEEDBRAKE_EXT_B|CC_C_DISCRETE_INPUT_COPILOT_SPEEDBRAKE_EXT_B|
|PILOT PITCH SW UP A|CC_A_DISCRETE_INPUT_PILOT_PITCH_SW_UP_A|CC_B_DISCRETE_INPUT_PILOT_PITCH_SW_UP_A|CC_C_DISCRETE_INPUT_PILOT_PITCH_SW_UP_A|
|PILOT PITCH SW DN A|CC_A_DISCRETE_INPUT_PILOT_PITCH_SW_DN_A|CC_B_DISCRETE_INPUT_PILOT_PITCH_SW_DN_A|CC_C_DISCRETE_INPUT_PILOT_PITCH_SW_DN_A|
|COPILOT ROLL SW L A|CC_A_DISCRETE_INPUT_COPILOT_ROLL_SW_L_A|CC_B_DISCRETE_INPUT_COPILOT_ROLL_SW_L_A|CC_C_DISCRETE_INPUT_COPILOT_ROLL_SW_L_A|
|COPILOT ROLL SW R B|CC_A_DISCRETE_INPUT_COPILOT_ROLL_SW_R_B|CC_B_DISCRETE_INPUT_COPILOT_ROLL_SW_R_B|CC_C_DISCRETE_INPUT_COPILOT_ROLL_SW_R_B|
|COPILOT ROLL SW L B|CC_A_DISCRETE_INPUT_COPILOT_ROLL_SW_L_B|CC_B_DISCRETE_INPUT_COPILOT_ROLL_SW_L_B|CC_C_DISCRETE_INPUT_COPILOT_ROLL_SW_L_B|
|PIN STRAP 0|CC_A_DISCRETE_INPUT_PIN_STRAP_0|CC_B_DISCRETE_INPUT_PIN_STRAP_0|CC_C_DISCRETE_INPUT_PIN_STRAP_0|
|PIN STRAP 1|CC_A_DISCRETE_INPUT_PIN_STRAP_1|CC_B_DISCRETE_INPUT_PIN_STRAP_1|CC_C_DISCRETE_INPUT_PIN_STRAP_1|
|SAS Q NOT|CC_A_DISCRETE_INPUT_SAS_Q_NOT|CC_B_DISCRETE_INPUT_SAS_Q_NOT|CC_C_DISCRETE_INPUT_SAS_Q_NOT|
|SAS Q|CC_A_DISCRETE_INPUT_SAS_Q|CC_B_DISCRETE_INPUT_SAS_Q|CC_C_DISCRETE_INPUT_SAS_Q|
|ROLL BOOST Q|CC_A_DISCRETE_INPUT_ROLL_BOOST_Q|CC_B_DISCRETE_INPUT_ROLL_BOOST_Q|CC_C_DISCRETE_INPUT_ROLL_BOOST_Q|
|ROLL BOOST Q NOT|CC_A_DISCRETE_INPUT_ROLL_BOOST_Q_NOT|CC_B_DISCRETE_INPUT_ROLL_BOOST_Q_NOT|CC_C_DISCRETE_INPUT_ROLL_BOOST_Q_NOT|
|PNL ROLL SW R A|CC_A_DISCRETE_INPUT_SEC_ROLL_SW_R_A|CC_B_DISCRETE_INPUT_SEC_ROLL_SW_R_A|CC_C_DISCRETE_INPUT_SEC_ROLL_SW_R_A|
|PNL ROLL SW L A|CC_A_DISCRETE_INPUT_SEC_ROLL_SW_L_A|CC_B_DISCRETE_INPUT_SEC_ROLL_SW_L_A|CC_C_DISCRETE_INPUT_SEC_ROLL_SW_L_A|
|PNL ROLL SW R B|CC_A_DISCRETE_INPUT_SEC_ROLL_SW_R_B|CC_B_DISCRETE_INPUT_SEC_ROLL_SW_R_B|CC_C_DISCRETE_INPUT_SEC_ROLL_SW_R_B|
|PNL ROLL SW L B|CC_A_DISCRETE_INPUT_SEC_ROLL_SW_L_B|CC_B_DISCRETE_INPUT_SEC_ROLL_SW_L_B|CC_C_DISCRETE_INPUT_SEC_ROLL_SW_L_B|
|PNL PITCH SW DN B|CC_A_DISCRETE_INPUT_SEC_PITCH_SW_DN_B|CC_B_DISCRETE_INPUT_SEC_PITCH_SW_DN_B|CC_C_DISCRETE_INPUT_SEC_PITCH_SW_DN_B|
|PNL PITCH SW UP A|CC_A_DISCRETE_INPUT_SEC_PITCH_SW_UP_A|CC_B_DISCRETE_INPUT_SEC_PITCH_SW_UP_A|CC_C_DISCRETE_INPUT_SEC_PITCH_SW_UP_A|
|PNL PITCH SW DN A|CC_A_DISCRETE_INPUT_SEC_PITCH_SW_DN_A|CC_B_DISCRETE_INPUT_SEC_PITCH_SW_DN_A|CC_C_DISCRETE_INPUT_SEC_PITCH_SW_DN_A|
|PNL PITCH SW UP B|CC_A_DISCRETE_INPUT_SEC_PITCH_SW_UP_B|CC_B_DISCRETE_INPUT_SEC_PITCH_SW_UP_B|CC_C_DISCRETE_INPUT_SEC_PITCH_SW_UP_B|
|PWR A AVAIL|CC_A_DISCRETE_INPUT_PWR_A_AVAIL|CC_B_DISCRETE_INPUT_PWR_A_AVAIL|CC_C_DISCRETE_INPUT_PWR_A_AVAIL|
|PWR B AVAIL|CC_A_DISCRETE_INPUT_PWR_B_AVAIL|CC_B_DISCRETE_INPUT_PWR_B_AVAIL|CC_C_DISCRETE_INPUT_PWR_B_AVAIL|
|RCS STICK ENABLE|CC_A_DISCRETE_INPUT_RCS_STICK_ENABLE|CC_B_DISCRETE_INPUT_RCS_STICK_ENABLE|CC_C_DISCRETE_INPUT_RCS_STICK_ENABLE|

!image-2026-04-17-10-49-09-789.png!",
Requirement,DMFDREQ-2166,85821,FCC Analog Diagnostic Page,In Requirement Review,,,,,,,,,,,,,"The DIAG FCC-ANA Page shall display a table of FCC analog parameters as follows:
 * Each row corresponds to a specific analog signal, with columns for FCC A, FCC B, and FCC C.
 * Each row includes the display name, value formatting (character count, format, and unit), and the associated data IDs for each FCC.

||Display Name||Format / Unit||FCC  Data ID (CC_A_{*}, CC_B_{*}, CC_C_* ||
|STATE|STARTUP, MONITOR, ACTIVE, -------- |*_SOFTWARE_STATE|
|S/W CHECKSUM|up to 8 characters hex number|*_SW_CRC32|
|CFG CHECKSUM|up to 8 characters hex number|*_CFG_CRC32|
|PRI STAB CMD R|up to 9 characters include 2 decimals, in degree|*_R_PRI_STAB_CMD_DEG|
|SEC STAB CMD R|up to 9 characters include 2 decimals, in degree|*_R_SEC_STAB_CMD_DEG|
|PRI STAB CMD L|up to 9 characters include 2 decimals, in degree|*_L_PRI_STAB_CMD_DEG|
|SEC STAB CMD L|up to 9 characters include 2 decimals, in degree|*_L_SEC_STAB_CMD_DEG|
|PRI RUD CMD R|up to 9 characters include 2 decimals, in degree|*_R_PRI_RUDD_CMD_DEG|
|SEC RUD CMD R|up to 9 characters include 2 decimals, in degree|*_R_SEC_RUDD_CMD_DEG|
|PRI RUD CMD L|up to 9 characters include 2 decimals, in degree|*_L_PRI_RUDD_CMD_DEG|
|SEC RUD CMD L|up to 9 characters include 2 decimals, in degree|*_L_SEC_RUDD_CMD_DEG|
|PRI ELEV CMD R|up to 9 characters include 2 decimals, in degree|*_R_PRI_ELEV_CMD_DEG|
|SEC ELEV CMD R|up to 9 characters include 2 decimals, in degree|*_R_SEC_ELEV_CMD_DEG|
|PRI ELEV CMD L|up to 9 characters include 2 decimals, in degree|*_L_PRI_ELEV_CMD_DEG|
|SEC ELEV CMD L|up to 9 characters include 2 decimals, in degree|*_L_SEC_ELEV_CMD_DEG|
|STICK LEFT RVDT PITCH|in degree, with up to 6 characters include 2 decimals, with min/max +/-17.50|*_RVDT_STICK_LEFT_PITCH|
|STICK LEFT RVDT ROLL|in degree, with up to 6 characters include 2 decimals, with min/max +/-17.50|*_RVDT_STICK_LEFT_ROLL|
|STICK RIGHT RVDT PITCH|in degree, with up to 6 characters include 2 decimals, with min/max +/-17.50|*_RVDT_STICK_RIGHT_PITCH|
|STICK RIGHT RVDT ROLL|in degree, with up to 6 characters include 2 decimals, with min/max +/-17.50|*_RVDT_STICK_RIGHT_ROLL|
|PEDAL RVDT A|up to 9 characters include 2 decimals, in degree|*_RVDT_PEDAL_A|
|PEDAL RVDT B|up to 9 characters include 2 decimals, in degree|*_RVDT_PEDAL_B|
|ROLL BOOST ACTIVE|ON/OFF|*_STAB_DIAG_RB_STATE|
|ROLL BOOST|up to 5 characters including  2 decimal|*_STAB_DIAG_RB_CMD|
|ROLL BOOST CSAS|up to 5 characters including  2 decimal|*_STAB_DIAG_RB_CSAS_CMD|
|HSTAB CSAS|up to 6 characters including 2 decimal|*_STAB_DIAG_CSAS|
|HSTAB CSAS P GAIN|up to 6 characters including 2 decimals|*_STAB_DIAG_CSAS_P_GAIN|
|HSTAB PITCH TRIM|6 characters including 2 decimal, with min/max +/-50.0|*_STAB_DIAG_PITCH_TRIM|
|L RUDD YAW CMD|up to 6 characters including  2 decimal, in degree|*_RUD_DIAG_LHS_CMD|
|R RUDD YAW CMD|6 characters , float, 2 decimal, in degree|*_RUD_DIAG_RHS_CMD|
|RUD SPEEDBRAKE CMD|6 characters , float, 2 decimal,  in degree|*_RUD_DIAG_SB_POS|
|RUD INBOARD MAX CMD|6 characters , float, 2 decimal,  in degree|*_RUD_DIAG_IB_MAX|
|RUD OUTBOARD MAX CMD|6 characters , float, 2 decimal,  in degree|*_RUD_DIAG_OB_MAX|
|RUD SPEEDBRAKE CMD %|6 characters , float, 2 decimal, %|*_RUD_DIAG_SB_PERCENT|
|L PRI RUD ACT BRAKE RELEASE CMD|ON/OFF|*_RUDD_BRAKE_RELEASE_PRI_L|
|R PRI RUD ACT BRAKE RELEASE CMD|ON/OFF|*_RUDD_BRAKE_RELEASE_PRI_R|
|L SEC RUD ACT BRAKE RELEASE CMD|ON/OFF|*_RUDD_BRAKE_RELEASE_SEC_L|
|R SEC RUD ACT BRAKE RELEASE CMD|ON/OFF|*_RUDD_BRAKE_RELEASE_SEC_L|",
Requirement,DMFDREQ-2167,85930,DIAG FCC-ANA Page Navigation,In Requirement Review,,,,,,,,,,,,,"* The DIAG FCC-ANA Page shall provide navigation between pages of FCC analog parameters as follows:
 ** The L4 softkey button is used for Page Up; pressing it displays the previous page.
 ** The L5 softkey button is used for Page Down; pressing it displays the next page.
 ** The current page number and total number of pages are shown in the page title.",
Requirement,DMFDREQ-2154,85768,DIAG RMC IO Discrete states,In Requirement Review,,,DMFDREQ-2155,,,,,,,,,,"The DIAG RMC IO Page shall display the following discretes as white for 1 and black for 0:
|RCU_SV_A1_OPEN_FIRE_PILOT_CMD|
|RCU_SV_A3_OPEN_BOV_PILOT_CMD|
|RCU_SV_A1_MOV_FIRE_PILOT_VALVE_OPEN|
|RCU_SV_A2_MOV_ARM_PILOT_VALVE_OPEN|
|RCU_SV_A3_BOV_PILOT_VALVE_OPEN|
|RCU_INSERT_BEFORE_FLIGHT_INSERTED|
|RCU_CARRIER_SEPARATED|
|RCU_PRIMARY_DUMP_SWITCH_ON|
|RCU_BOV_SWITCH_ON|
|RCU_BACKUP_DUMP_SWITCH_ON|
|RCU_PRESS_SWITCH_ON|
|RCU_GREEN_LIGHT_ON_CMD|
|RCU_RED_LIGHT_ON_CMD|
|RCU_FIRE_SWITCH_ON|

!image-2025-08-04-09-30-37-793.png!",
Requirement,DMFDREQ-2155,85769,DIAG RMC IO Discrete errors,In Requirement Review,,,,,,,,DMFDREQ-2154,,,,,"The DIAG RMC IO Page shall display the following discrete errors as yellow for 1 and black for 0:
|RCU_SV_A1_OPEN_FIRE_PILOT_CMD_ERROR|
|RCU_SV_A3_OPEN_BOV_PILOT_CMD_ERROR|
|RCU_SV_A1_MOV_FIRE_PILOT_VALVE_FDBK_ERROR|
|RCU_SV_A2_MOV_ARM_PILOT_VALVE_FDBK_ERROR|
|RCU_SV_A3_BOV_PILOT_VALVE_FDBK_ERROR|
|RCU_INSERT_BEFORE_FLIGHT_ERROR|
|RCU_CARRIER_SEPARATED_ERROR|
|RCU_PRIMARY_DUMP_VALVE_SWITCH_ERROR|
|RCU_BOV_SWITCH_ERROR|
|RCU_BACKUP_DUMP_VALVE_SWITCH_ERROR|
|RCU_PRESS_SWITCH_ERROR|
|RCU_GREEN_LIGHT_ON_CMD_ERROR|
|RCU_RED_LIGHT_ON_CMD_ERROR|
|RCU_FIRE_SWITCH_ERROR|

!image-2025-08-04-09-31-56-390.png!",
Requirement,DMFDREQ-2156,85770,DIAG RMC IO Analog Values,In Requirement Review,,,DMFDREQ-2157,,,,,,,,,,"The DIAG RMC IO Page shall display the following analog values:
|RCU_PT_V2_INJECTOR_UPSTREAM_PSIA_VALUE|with 1 decimal precision|
|RCU_PT_A1_MOV_ACTUATION_PSIA_VALUE|with 1 decimal precision|
|RCU_PT_A2_BOV_ACTUATION_PSIA_VALUE|with 1 decimal precision|
|RCU_PT_V1_INTER_OV_PSIA_VALUE|with 1 decimal precision|
|RCU_CTN_VOTED_PSIA_VALUE|with 1 decimal precision|
|RCU_PT_M1_CTN_1_PSIA_VALUE|with 1 decimal precision|
|RCU_PT_M2_CTN_2_PSIA_VALUE|with 1 decimal precision|
|RCU_PT_M4_CTN_3_PSIA_VALUE|with 1 decimal precision|
|RCU_PT_V3_PRIMARY_BELLOWS_PSIA_VALUE|with 1 decimal precision|
|RCU_PT_M3_MOV_CTN_SEAL_PSIA_VALUE|with 1 decimal precision|
|RCU_PT_V4_AFT_BULK_MOV_SEAL_PSIA_VALUE|with 1 decimal precision|
|RCU_PT_B1_MOBOD_BOTTLE_PSIA_VALUE|with 1 decimal precision|
|RCU_MOT_VOTED_PSIA_VALUE|with 1 decimal precision|
|RCU_PT_X1_MOT_1_PSIA_VALUE|with 3 decimal precision|
|RCU_PT_X2_MOT_2_PSIA_VALUE|with 3 decimal precision|
|RCU_PT_X3_MOT_3_PSIA_VALUE|with 3 decimal precision|
|RCU_TT_V2_INJECTOR_FACE_DEGC_VALUE|with 3 decimal precision|
|RCU_TT_N1_NOZZLE_1_DEGC_VALUE|with 3 decimal precision|
|RCU_TT_N3_NOZZLE_3_DEGC_VALUE|with 3 decimal precision|
|RCU_TT_B1_MOBOD_BTL_DEGC_VALUE|with 3 decimal precision|
|RCU_TT_X3_MIDDLE_MOT_LIQUID_DEGC_VALUE|with 3 decimal precision|
1
!image-2026-03-30-10-35-03-440.png!",
Requirement,DMFDREQ-2157,85771,DIAG RMC IO Analog Status,In Requirement Review,,,,,,,,DMFDREQ-2156,,,,,"The DIAG RMC IO Page shall display the following analog statuses:
|RCU_PT_V2_INJECTOR_UPSTREAM_PSIA_STATUS|
|RCU_PT_A1_MOV_ACTUATION_PSIA_STATUS|
|RCU_PT_A2_BOV_ACTUATION_PSIA_STATUS|
|RCU_PT_V1_INTER_OV_PSIA_STATUS|
|RCU_PT_M_CTN_VOTED_PSIA_STATUS|
|RCU_PT_M1_CTN_1_PSIA_STATUS|
|RCU_PT_M2_CTN_2_PSIA_STATUS|
|RCU_PT_M4_CTN_3_PSIA_STATUS|
|RCU_PT_V3_PRIMARY_BELLOWS_PSIA_STATUS|
|RCU_PT_M3_MOV_CTN_SEAL_PSIA_STATUS|
|RCU_PT_V4_AFT_BULK_MOV_SEAL_PSIA_STATUS|
|RCU_PT_B1_MOBOD_BOTTLE_PSIA_STATUS|
|RCU_PT_X_MOT_VOTED_PSIA_STATUS|
|RCU_PT_X1_MOT_1_PSIA_STATUS|
|RCU_PT_X2_MOT_2_PSIA_STATUS|
|RCU_PT_X3_MOT_3_PSIA_STATUS|
|RCU_TT_V2_INJECTOR_FACE_DEGC_STATUS|
|RCU_TT_N1_NOZZLE_1_DEGC_STATUS|
|RCU_TT_N3_NOZZLE_3_DEGC_STATUS|
|RCU_TT_B1_MOBOD_BTL_DEGC_STATUS|
|RCU_TT_X3_MIDDLE_MOT_LIQUID_DEGC_STATUS|

as follows:
||Status||Text||Text Color||Background Color||
|0|OK|White|Black|
|1|INOP|Black|Yellow|
|2|LOW|Red|Black|
|3|HIGH|White|Red|
|4|FALT|Black|Yellow|
|All other values|ERR|White|Red|

 ",
Requirement,DMFDREQ-2173,87957,ECS TEMPS Video Recorder Fan MFD State,New Requirement,,,,,,,,DMFDREQ-2172,,,,,"The ECS TEMPS page shall display the MFD Video Recorder Fan State as AUTO/ON/OFF

!image-2025-10-27-10-41-32-624.png!",
Requirement,DMFDREQ-2172,87956,ECS TEMPS Video Recorder Fan Softkey,New Requirement,,,DMFDREQ-2173,,,,,,,,,,"Upon pressing the R4 softkey, the ECS TEMPS page shall cycle the MFD Video Recorder Fan State as follows:
||Current State||New State||Send MFD_VIDEO_RECORDER_FAN_STATE packet||Synchronize FAN STATE via MFD_SPACESHIP_CONFIG packet||
|AUTO|ON|Yes - fan_drive = 1|Yes|
|ON|OFF|Yes - fan_drive = 0|Yes|
|OFF|AUTO|No (Handled separately in DMFDREQ-2169)|Yes|",
Requirement,DMFDREQ-2171,87955,ECS TEMPS DAU4 Video Recorder Fan Drive,New Requirement,,,,,,,,DMFDREQ-2170,,,,,"The ECS TEMPS Page shall display the DAU4 Video Recorder Fan Drive status as follows:
||DAU4_VIDEO_RECORDER_FAN_DRIVE||Image||
|0|!image-2025-10-27-10-34-26-015.png!|
|1|!image-2025-10-27-10-34-33-542.png!|
|Invalid|!image-2025-10-27-10-34-41-730.png!|",
Requirement,DMFDREQ-2170,87954,ECS TEMPS DAU2 Video Recorder Fan Drive,New Requirement,,,DMFDREQ-2171,,,,,,,,,,"The ECS TEMPS Page shall display the DAU2 Video Recorder Fan Drive status as follows:
||DAU2_VIDEO_RECORDER_FAN_DRIVE||Image||
|0|!image-2025-10-27-10-31-57-812.png!|
|1|!image-2025-10-27-10-32-07-729.png!|
|Invalid|!image-2025-10-27-10-33-04-462.png!|",
Requirement,DMFDREQ-2104,85267,Feather State - Up,In Requirement Review,,,,,,,,DMFDREQ-2103,,,,,"The MFD shall consider that the Feather is ""UP"" when any of the following conditions are true:

*1) Commanded UP and Hardware Confirmation*

The feather is commanded to be UP as per DMFDREQ-2033 and at least one of the following hardware confirmation combinations, in order of priority, indicates an UP configuration:
 # Feather position sensors indicate ""UP"".

where:
 * Feather position sensors in ""UP"" configuration is defined per any of the following (DMFDREQ-1975, DMFDREQ-1976, DMFDREQ-1977, DMFDREQ-1978,  DMFDREQ-1979, DMFDREQ-1980, or DMFDREQ-1981) .

*2) Override Switch Used, Commanded UP, and Hardware Confirmation*

The feather override switch is active as per DMFDREQ-2021, the feather is commanded to be UP as per DMFDREQ-2033, and at least one of the above hardware confirmation combinations, in order of priority, indicates an UP configuration.",
Requirement,DMFDREQ-2103,85266,Feather State - Down,In Requirement Review,,,DMFDREQ-2104,,,,,,,,,,"The MFD shall consider that the Feather is ""DOWN"" when any of the following conditions are true:

*1) Vehicle Off*

The vehicle is powered off.

*2) Commanded DOWN and Hardware Confirmation*

The feather is commanded to be DOWN as per DMFDREQ-2034 and at least one of the following hardware confirmation combinations, in order of priority, indicates a DOWN configuration:
 # feather position sensors indicate ""DOWN"", AND left or right Feather Ok To Lock Switch is asserted

where:
 * Feather position sensors in ""DOWN"" configuration is defined per any of the following (DMFDREQ-1967, DMFDREQ-1968, DMFDREQ-1969, DMFDREQ-1970, DMFDREQ-1971, DMFDREQ-1972, or DMFDREQ-1973).

*3) Override Switch Used, Commanded DOWN, and Hardware Confirmation*

The feather override switch is active, the feather is commanded to be DOWN as per DMFDREQ-2026, and at least one of the above hardware confirmation combinations, in order of priority, indicates a DOWN configuration.",
Requirement,DMFDREQ-2025,84913,Check Feather State before Feather Down Inhibit,In Requirement Review,,,,,,,,,,,,,The MFD shall check that the vehicle feather state is UP before evaluating feather down inhibit conditions.,
Requirement,DMFDREQ-2026,84914,Feather Down Inhibit Override,In Requirement Review,,,,,,,,,,,,,"The MFD shall override all feather Down inhibit conditions when the Feather Up/Down override is active, where override is considered active At least one Feather Override feedback switch is asserted",
Requirement,DMFDREQ-2023,84911,Feather Down Inhibit - Unlock Position Switch,In Requirement Review,,,,,,,,,,,,,The MFD shall inhibit feather down when the feather unlock position switch is OFF (not asserted).,
Requirement,DMFDREQ-2022,84910,Feather Down Inhibit - Lock Position Switch,In Requirement Review,,,DMFDREQ-2216,,,,,,,,,,The MFD shall inhibit feather down when the feather lock position switch is ON (asserted).,
Requirement,DMFDREQ-2024,84912,Feather Down Inhibit - Feather Handle Switch Mismatch,In Requirement Review,,,,,,,,,,,,,The MFD shall inhibit feather down when the feather handle switches are in different positions (SwitchMismatch).,
Requirement,DMFDREQ-2006,84894,Check Lock State Before Unlock Inhibit,In Requirement Review,,,,,,,,,,,,,The MFD shall check that the vehicle lock state is LOCKED before evaluating unlock inhibit conditions.,
Requirement,DMFDREQ-2003,84891,Unlock Inhibit When Mated,In Requirement Review,,,,,,,,,,,,,The MFD shall inhibit feather unlock when the vehicle is mated to the mothership.,
Requirement,DMFDREQ-2005,84893,Unlock Inhibit on Lock Handle Switch Mismatch,In Requirement Review,,,,,,,,,,,,,The MFD shall inhibit feather unlock when the lock switch handles are in different positions (left != right),
Requirement,DMFDREQ-2004,84892,Unlock Inhibit During RMC Activity,In Requirement Review,,,,,,,,,,,,,"The MFD shall inhibit feather unlock when the Rocket Motor Controller (RMC) is armed, active, or boosting.",
Requirement,DMFDREQ-2021,84909,Feather Up Inhibit Override,In Requirement Review,,,,,,,,,,,,,"The MFD shall override all feather Up inhibit conditions when the Feather Up/Down override is active, where override is considered active At least one Feather Override feedback switch is asserted.",
Requirement,DMFDREQ-2014,84902,Feather Up Inhibit - Unlock Position Switch,In Requirement Review,,,,,,,,,,,,,The MFD shall inhibit feather up when the feather unlock position switch is OFF (not asserted) in the feather down state.,
Requirement,DMFDREQ-2016,84904,Feather Up Inhibit - RMC State,In Requirement Review,,,,,,,,,,,,,"The MFD shall inhibit feather up when the RMC is armed, active, or boosting.",
Requirement,DMFDREQ-2015,84903,Feather Up Inhibit - Mated,In Requirement Review,,,,,,,,,,,,,The MFD shall inhibit feather up when the vehicle is mated to the mothership.,
Requirement,DMFDREQ-2013,84901,Feather Up Inhibit - Lock Position Switch,In Requirement Review,,,,,,,,,,,,,The MFD shall inhibit feather up when the feather lock position switch is ON (asserted).,
Requirement,DMFDREQ-2019,84907,Feather Up Inhibit - Feather Handle Switch Mismatch,In Requirement Review,,,,,,,,,,,,,The MFD shall inhibit feather up when the feather handle switches are in different positions (SwitchMismatch).,
Requirement,DMFDREQ-2018,84906,Feather Up Inhibit - Airspeed,In Requirement Review,,,,,,,,,,,,,"The MFD shall inhibit feather up when the airspeed is greater than 115 KEAS, where KEAS is calculated per DMFDREQ-1228.",
